60000 90000
36379 55869 0.3333333333333333
52258 10445 0.25
1267 13425 1.0
36817 41679 0.3333333333333333
19584 52917 0.5
16842 19796 0.5
29266 50607 1.0
49779 13997 0.5
20330 52206 0.25
6405 1069 0.5
5048 33391 0.5
45183 40073 0.2
54307 38290 0.5
7075 38919 0.25
18188 49899 0.25
55467 29568 0.5
55396 53171 0.5
56846 46556 0.5
19915 40610 1.0
34961 246 1.0
52927 47404 1.0
49340 3365 0.5
1819 57113 0.5
55898 35968 0.25
24456 15364 1.0
58443 22755 0.25
36587 45548 0.5
59118 39855 0.3333333333333333
46 44029 0.3333333333333333
40525 36624 0.5
52597 21965 0.3333333333333333
10572 24346 1.0
17455 7731 0.25
19725 42963 1.0
3020 27098 0.3333333333333333
34844 17518 0.3333333333333333
10430 44987 0.5
5193 25726 0.3333333333333333
55189 39738 0.25
19926 55501 0.5
36555 47005 0.5
47440 49125 0.5
38654 4275 0.5
10986 44554 0.25
43452 55171 0.25
33664 39910 0.5
59114 46748 0.5
30244 8093 0.5
15575 22572 0.5
22798 51679 0.25
44834 44028 1.0
29361 7031 1.0
12884 45875 1.0
13681 29281 0.2
25860 29375 0.3333333333333333
53759 24609 0.3333333333333333
50135 33560 0.25
23397 28460 0.5
4634 22027 0.25
36230 30161 0.5
38814 13491 0.5
57081 43374 1.0
42445 10056 1.0
52087 51691 0.25
49735 8627 0.25
42412 5426 0.2
32873 1263 0.5
25088 53902 0.5
19911 56667 1.0
5526 22475 1.0
47331 23997 0.5
6389 12374 0.3333333333333333
5285 15665 0.3333333333333333
11836 43690 0.3333333333333333
32026 46220 0.5
48103 20023 1.0
50445 51220 0.5
2460 691 0.5
42741 36227 0.5
34103 7994 0.5
58151 5445 0.25
19334 39378 0.3333333333333333
22444 27155 0.5
50607 23493 0.5
29263 56025 1.0
1324 47837 0.3333333333333333
54079 23966 0.3333333333333333
15795 20955 0.5
44832 22409 0.5
58207 57340 0.3333333333333333
3743 31890 0.3333333333333333
6278 48032 0.5
29736 17883 0.25
49537 37552 0.3333333333333333
5303 18740 0.2
47947 6809 1.0
55990 44174 0.2
1111 18076 0.5
59761 41060 0.5
18661 51679 0.25
16973 42490 0.2
764 49981 1.0
724 9292 0.5
19752 46771 0.5
14448 7064 0.3333333333333333
8874 22733 0.25
19862 57427 0.3333333333333333
32703 16206 0.3333333333333333
55849 38135 0.3333333333333333
53050 217 0.3333333333333333
43957 8771 0.3333333333333333
33593 45171 0.5
29674 55587 0.25
7971 12172 1.0
33429 32600 1.0
21701 56440 1.0
11412 50702 0.3333333333333333
31633 33749 0.16666666666666666
56490 7569 0.5
51760 49254 0.5
46443 25415 0.3333333333333333
8907 47020 0.5
39002 30275 0.5
4289 4643 0.5
10627 55737 0.3333333333333333
9629 27374 0.5
39097 16903 0.5
38707 10348 1.0
21738 28619 0.3333333333333333
23586 40407 0.3333333333333333
15757 24974 0.3333333333333333
42808 20147 0.25
946 57042 0.3333333333333333
47648 21412 0.3333333333333333
54830 49140 0.2
27564 44236 1.0
51559 34323 0.5
1596 58564 0.5
7437 16910 0.5
9863 2715 0.25
26952 56933 1.0
33018 52916 1.0
42066 18036 1.0
28465 46776 0.3333333333333333
38344 5706 0.2
18770 21920 0.3333333333333333
10476 43042 1.0
3811 48078 0.2
56312 36019 0.25
35317 31045 0.3333333333333333
57875 31087 1.0
54602 35958 0.5
17367 43069 1.0
36534 49244 0.5
49217 6766 0.5
11105 31591 0.5
56131 30359 1.0
15985 52092 0.5
9014 28185 1.0
7816 352 1.0
54878 18239 1.0
36427 3910 0.3333333333333333
29093 28630 1.0
18270 51999 0.5
45852 48532 0.5
42307 53748 0.25
9275 45002 0.3333333333333333
22594 57715 0.3333333333333333
42626 29597 1.0
20971 9429 0.5
39191 43994 0.5
43544 7719 0.3333333333333333
32885 25540 0.3333333333333333
35742 458 1.0
8761 25967 0.5
44775 36137 1.0
13249 3294 0.3333333333333333
43081 5217 0.5
44467 6958 1.0
4876 10618 0.25
55990 22590 0.5
40688 36511 1.0
51212 7570 1.0
15940 30724 0.5
49593 45018 0.25
17695 1191 0.3333333333333333
12216 22388 0.5
33529 8320 0.3333333333333333
25102 22827 0.5
3440 15335 0.5
59653 44388 1.0
44398 4350 0.2
36739 32441 0.5
23532 55547 0.2
1957 24003 1.0
52129 15158 0.3333333333333333
15566 32176 0.5
14853 53132 0.3333333333333333
47096 10830 0.5
48865 55289 0.3333333333333333
36188 1661 0.3333333333333333
43252 8153 0.5
27322 14657 0.3333333333333333
42266 10754 0.25
16133 53472 0.25
39951 32883 0.3333333333333333
58828 54345 0.5
52293 21834 1.0
7433 49797 1.0
6361 23238 0.5
36784 47680 0.25
34567 35040 0.2
20117 46386 0.3333333333333333
11040 39299 0.3333333333333333
39389 11454 0.25
28933 57370 1.0
23086 34030 0.3333333333333333
54284 41216 0.5
414 2921 0.5
35020 3158 0.5
58392 50639 0.5
46702 44339 1.0
23434 10391 0.5
11131 7011 0.25
31680 7812 1.0
10115 759 0.25
11597 43636 0.5
31688 50713 1.0
13457 47510 0.25
50422 13554 1.0
53469 44068 0.3333333333333333
19245 20271 1.0
4135 53411 0.5
4262 53806 1.0
55509 43725 0.25
41510 6836 0.3333333333333333
50352 18987 0.5
48373 2971 0.3333333333333333
4103 58821 0.25
11903 31817 1.0
26719 54234 0.3333333333333333
2701 236 0.5
34744 59283 0.3333333333333333
58570 1437 0.2
56281 2079 1.0
44468 51141 1.0
3477 29248 0.3333333333333333
12959 4880 0.5
18296 34337 0.3333333333333333
22256 35011 1.0
18743 3629 0.25
18956 10078 0.5
6957 54426 0.5
33161 6573 0.5
8116 36843 0.5
15980 706 0.3333333333333333
26208 18752 0.3333333333333333
21314 2558 1.0
45108 43543 0.25
48979 48128 0.5
20933 53152 0.16666666666666666
8183 27953 0.5
39866 34676 0.5
54973 1559 0.2
1903 21546 0.5
58004 56403 0.25
487 17179 0.3333333333333333
51719 22398 0.5
15292 26430 0.3333333333333333
39764 54843 0.5
48978 6862 0.5
31533 56994 0.25
12046 16867 0.3333333333333333
255 47181 0.2
13190 74 0.3333333333333333
710 23326 0.3333333333333333
33816 6149 0.5
43964 21607 0.5
37538 36039 0.3333333333333333
9665 18467 0.3333333333333333
14742 39247 0.3333333333333333
30451 3324 0.5
9691 1836 1.0
46203 29723 0.3333333333333333
18040 48456 0.3333333333333333
20222 19778 0.16666666666666666
27497 54014 0.3333333333333333
2863 37213 0.5
9549 33617 0.3333333333333333
19705 51798 0.5
48053 13312 0.5
3993 47938 1.0
58661 32520 0.25
56207 16641 0.3333333333333333
19913 35159 0.25
32175 14376 0.3333333333333333
46812 30966 0.25
54022 29543 0.3333333333333333
49309 2638 0.3333333333333333
40675 33999 1.0
17182 31216 0.5
56333 12972 1.0
35946 32763 0.5
13845 15461 1.0
22238 10141 0.5
48024 26212 0.5
39288 59308 1.0
15553 58011 1.0
25241 18394 0.5
25155 55872 1.0
19031 48865 1.0
3075 7371 1.0
11716 45995 1.0
55987 22485 0.25
32517 48737 0.3333333333333333
26659 37064 0.3333333333333333
37307 921 0.3333333333333333
19235 24615 0.5
36762 17035 1.0
34146 8137 1.0
56808 47697 0.3333333333333333
49786 16082 0.5
12402 58777 0.5
46911 56039 1.0
30269 4693 0.25
14650 4274 0.5
15830 35146 0.3333333333333333
56517 55041 0.5
52045 12698 0.3333333333333333
40628 41936 1.0
3344 59418 0.5
35439 43515 0.5
14719 33958 1.0
20544 47410 1.0
16605 42438 0.3333333333333333
19534 24288 0.25
42902 50449 0.5
17156 8418 0.3333333333333333
36118 40205 0.3333333333333333
12395 17705 0.5
56461 9971 1.0
41596 10855 0.5
19195 18088 0.3333333333333333
38106 23530 0.3333333333333333
59240 58226 0.25
15548 38511 0.3333333333333333
360 8719 0.3333333333333333
51470 48256 0.3333333333333333
41895 42721 0.3333333333333333
38626 1130 0.3333333333333333
51720 59078 0.3333333333333333
29784 13191 0.3333333333333333
31234 24492 1.0
28981 6898 0.5
58066 59624 0.3333333333333333
32801 13151 0.5
46010 46220 0.5
28437 23670 0.3333333333333333
6366 45184 0.5
9395 56060 0.5
51342 3710 0.5
31173 16592 0.5
45855 18611 0.25
9507 18578 1.0
42128 36726 1.0
12546 34790 0.25
39788 30488 0.25
42647 698 1.0
11710 17219 1.0
41957 47944 0.25
59702 38654 1.0
12544 41051 0.2
1152 27781 1.0
37149 15903 0.3333333333333333
3037 12098 1.0
37162 34552 0.3333333333333333
32242 51324 0.2
43447 10398 0.5
28283 19864 0.3333333333333333
51782 51198 0.16666666666666666
56844 33087 0.5
52821 37073 1.0
44030 54146 0.25
3895 4806 0.5
57853 35894 0.3333333333333333
16076 56322 0.5
18146 44384 1.0
53399 51454 0.5
37882 36551 0.3333333333333333
6289 26982 0.3333333333333333
12212 26005 0.3333333333333333
32219 57547 0.3333333333333333
7504 26428 0.2
22507 46572 0.2
10908 11280 0.3333333333333333
20203 41962 0.5
41468 28863 0.3333333333333333
47961 11306 0.5
21740 21916 0.3333333333333333
4248 48247 1.0
7641 36016 1.0
22263 52839 0.5
40875 5859 0.3333333333333333
42626 35562 0.3333333333333333
43455 28310 0.3333333333333333
2745 3096 0.5
40393 27991 0.3333333333333333
20118 52063 0.25
54546 57162 0.3333333333333333
52936 58749 0.3333333333333333
15354 31367 1.0
34472 17819 1.0
57533 42773 0.25
10796 32250 1.0
34010 9531 0.25
53333 20968 0.3333333333333333
25619 53162 0.5
56011 37198 0.5
49768 2976 1.0
7991 40393 0.5
42576 50673 0.5
12171 58198 0.3333333333333333
37193 32392 1.0
32101 52648 0.3333333333333333
50492 1426 0.5
12240 1060 0.3333333333333333
23432 15275 0.3333333333333333
11605 38785 0.3333333333333333
58624 20517 0.3333333333333333
13364 47522 0.5
54172 33745 0.3333333333333333
25802 18781 1.0
44086 41115 0.3333333333333333
44915 3461 1.0
43494 39282 0.5
53193 32574 0.3333333333333333
11387 32275 0.5
9556 4378 0.5
50472 440 0.5
56178 25343 0.5
27563 58329 0.3333333333333333
48469 12087 0.3333333333333333
6887 52135 0.5
26380 27512 0.5
39434 38423 1.0
5291 46996 1.0
18625 18264 1.0
4239 32549 0.3333333333333333
45734 54599 0.3333333333333333
56856 28348 0.5
22728 15017 0.5
13548 22373 0.3333333333333333
35 53741 0.5
26266 39433 0.3333333333333333
17687 29334 0.3333333333333333
52055 13092 0.5
13838 9466 0.2
49967 16858 0.5
23238 46828 1.0
56439 23816 1.0
27024 8204 1.0
4250 42602 1.0
29384 36794 0.3333333333333333
40757 9426 0.3333333333333333
12137 57126 0.2
29822 53287 1.0
31609 55099 0.5
54687 36192 1.0
17916 32975 0.5
23057 49479 0.3333333333333333
43336 17634 0.3333333333333333
11692 29299 0.3333333333333333
29707 41774 0.5
48546 15262 0.3333333333333333
20490 30851 0.5
13877 24012 0.3333333333333333
59826 36087 0.25
45855 47493 0.5
26876 54769 0.25
30714 58169 0.3333333333333333
45504 5278 1.0
30188 26778 0.5
35884 10448 1.0
16444 51140 0.5
50518 40361 0.25
14674 27711 0.5
17492 58028 0.2
56721 50787 1.0
52280 204 0.5
57544 55679 0.3333333333333333
25976 17940 0.5
24444 52745 0.2
30282 14523 1.0
23271 48743 0.25
12999 44799 0.5
25083 28211 0.3333333333333333
36972 18895 1.0
11659 3208 0.3333333333333333
37841 3848 0.3333333333333333
18230 29303 0.5
11645 58915 0.2
12456 11027 0.3333333333333333
33444 25475 0.3333333333333333
33008 17272 0.5
31129 48671 0.3333333333333333
23893 45451 0.5
18937 12482 0.5
29266 17700 0.5
1543 21129 0.16666666666666666
1465 5466 1.0
26034 17708 0.5
40955 3831 0.3333333333333333
25304 45200 0.3333333333333333
53475 27988 0.5
53066 11845 0.25
38438 22355 1.0
47794 51396 0.3333333333333333
8091 49631 1.0
50061 39756 0.25
1360 47311 0.3333333333333333
18725 16854 1.0
18913 53520 1.0
40477 30354 0.5
7381 43494 0.5
58081 54648 0.5
39628 57116 0.25
55217 31310 0.25
22870 21721 0.25
39103 19431 0.2
20206 18830 0.5
14755 33558 0.5
34991 24028 1.0
17381 8209 0.5
54633 7834 0.2
22223 57082 1.0
51713 40230 0.25
40773 42526 0.5
13113 57326 0.3333333333333333
49981 20842 1.0
29394 59427 1.0
49997 53118 0.5
47260 6002 0.5
17706 27135 0.3333333333333333
5128 31850 0.5
21608 30186 1.0
59171 55828 0.3333333333333333
15314 30532 1.0
57427 1652 0.25
9590 53670 1.0
24333 33227 0.25
2815 50705 0.3333333333333333
36688 51527 0.5
35648 57790 0.3333333333333333
36159 52394 1.0
37336 54080 0.5
8955 38349 1.0
10901 19029 0.5
33088 11512 0.5
44340 27222 0.5
9116 23657 0.16666666666666666
30495 5622 0.2
35002 44246 1.0
57600 18598 0.3333333333333333
24518 2714 0.3333333333333333
20659 24942 0.5
39001 49409 1.0
46598 4405 0.5
58019 22368 0.5
42934 10365 0.5
14321 37341 0.3333333333333333
5044 50817 0.3333333333333333
13781 33410 0.3333333333333333
15841 16770 0.25
485 30296 0.3333333333333333
31431 16883 1.0
19508 29138 0.3333333333333333
7421 34002 0.3333333333333333
1705 7701 0.3333333333333333
46530 9611 0.3333333333333333
38594 24733 0.5
25199 28096 0.5
24180 59156 0.25
37830 39672 0.5
51001 59839 0.3333333333333333
4038 16908 0.5
57526 53989 0.5
59502 542 1.0
43321 44179 0.3333333333333333
9855 42600 0.5
37519 36973 0.3333333333333333
51322 15544 0.5
25254 40570 0.2
11447 41694 1.0
7464 8039 0.25
21043 6713 1.0
40065 28105 0.5
8780 39069 0.5
19151 41394 0.5
30537 54572 0.5
175 23325 0.5
19413 56072 0.25
14535 32689 1.0
47113 12870 1.0
9672 43925 1.0
22148 7364 0.3333333333333333
2123 31478 0.25
45656 8864 0.3333333333333333
8454 56330 0.2
54645 1046 1.0
47217 12006 0.5
25696 58218 0.3333333333333333
14691 47210 0.25
41159 28600 0.5
40413 24937 1.0
36079 7572 0.3333333333333333
26885 53742 0.25
12135 26266 0.5
19478 13010 1.0
26690 30011 0.3333333333333333
55079 40126 1.0
35057 38154 0.5
15990 10651 1.0
32336 1575 0.3333333333333333
13678 4929 0.5
17059 51268 1.0
55663 6116 0.3333333333333333
45829 46606 0.5
59775 4615 1.0
56476 36602 0.5
25757 4335 0.3333333333333333
1182 54777 0.5
34966 56848 0.5
11827 44462 0.5
11630 43014 1.0
53382 57706 0.3333333333333333
18232 32777 0.3333333333333333
53793 48159 1.0
59263 32025 0.25
39250 53815 0.5
18896 52637 0.5
20998 33549 0.3333333333333333
44708 22111 0.3333333333333333
9868 29748 0.3333333333333333
4565 50287 1.0
36247 37087 1.0
22426 45733 0.3333333333333333
31417 49917 0.5
55851 4645 0.5
35714 29680 0.25
4190 7604 1.0
52078 50439 0.5
20785 49775 0.5
11628 36370 0.3333333333333333
28134 52979 0.5
28845 29271 1.0
7987 57581 0.5
20134 35948 0.5
30977 57681 0.5
3505 11484 1.0
1585 21273 1.0
32189 25178 0.5
26590 2636 0.5
22692 7910 0.3333333333333333
27481 4279 0.3333333333333333
56140 7994 0.5
10010 55307 0.3333333333333333
37162 39691 0.5
6794 24585 0.5
45539 12751 0.3333333333333333
21457 24478 0.5
5149 46421 1.0
33975 41952 0.5
8863 27217 0.5
39459 22696 0.3333333333333333
844 25927 0.2
43469 16819 0.3333333333333333
39699 1238 0.3333333333333333
18372 19635 1.0
11022 50677 1.0
37636 5743 0.5
13795 32107 0.3333333333333333
18941 42607 0.5
51644 25623 0.5
43168 651 1.0
5836 53448 0.3333333333333333
2210 19946 1.0
48641 47103 0.2
6919 23918 0.3333333333333333
57747 47418 0.5
38151 14095 0.25
34522 10291 0.5
26646 12576 1.0
2511 21952 0.3333333333333333
11982 20884 0.5
22370 28840 0.25
5970 13591 0.5
38954 25887 0.5
32907 4094 0.2
14156 31855 1.0
8120 2097 0.5
42677 49493 1.0
43483 44748 1.0
29817 8914 0.5
6267 24340 0.3333333333333333
23347 58828 0.3333333333333333
8015 7266 0.5
6921 37529 0.25
51152 51356 0.25
8036 37427 0.3333333333333333
59052 9995 0.16666666666666666
23033 38420 0.5
28179 20164 0.3333333333333333
13997 43634 0.25
5394 4054 1.0
6124 56957 0.25
33560 8887 0.5
27720 28513 1.0
14590 51693 0.25
58071 20417 0.5
10121 32819 0.3333333333333333
7485 44585 0.3333333333333333
7571 3815 0.3333333333333333
14999 59297 0.3333333333333333
11324 33127 0.5
39613 46175 0.5
14672 32440 1.0
2627 25535 1.0
58006 32596 1.0
47649 10091 0.3333333333333333
39794 26161 1.0
56340 28507 0.5
56656 26021 0.25
13879 14192 0.3333333333333333
56552 17261 0.5
44740 43170 0.25
23615 35547 0.25
35415 39973 1.0
14474 31802 0.5
17541 38333 1.0
50571 47348 0.2
3105 24817 0.3333333333333333
33478 16694 0.25
12230 51113 0.5
38201 25631 0.3333333333333333
22665 22709 0.5
26577 7787 1.0
58184 57952 0.5
4883 43658 0.3333333333333333
22016 49578 0.3333333333333333
26502 36799 0.2
41388 23281 0.5
9456 17315 0.25
43786 165 0.3333333333333333
19412 32465 1.0
41096 25585 0.5
41658 41369 0.3333333333333333
12024 54844 0.25
12813 32812 1.0
33253 56666 0.3333333333333333
6161 50232 0.25
32247 10019 0.2
31329 56890 1.0
59519 15956 0.2
43426 42421 0.3333333333333333
9875 12276 0.5
48977 30122 0.3333333333333333
29795 28345 1.0
58823 58657 0.2
9182 34658 0.25
7670 47281 0.2
33179 18477 0.2
12342 56459 0.25
53075 7487 1.0
57943 12338 0.25
49281 18099 1.0
445 15092 0.5
53094 52554 1.0
14370 31517 0.3333333333333333
38784 32574 0.3333333333333333
29218 58355 0.5
45287 55402 1.0
43328 25484 0.3333333333333333
49345 2192 1.0
30807 14769 1.0
4219 48515 0.5
30861 30840 0.3333333333333333
50189 48750 0.5
142 40597 0.5
22121 38961 0.3333333333333333
21024 59574 0.5
44734 34119 0.25
25861 14581 1.0
57440 45514 0.3333333333333333
48585 12762 0.25
31721 19417 0.5
13555 42771 0.5
6531 48145 0.16666666666666666
6036 21155 0.25
23271 55380 0.3333333333333333
50317 27718 0.5
55853 12745 0.5
30245 46532 0.5
53946 20369 0.5
18263 25712 0.3333333333333333
59474 44582 0.16666666666666666
16031 47175 0.5
42657 50265 0.5
29148 40019 1.0
33816 14737 0.5
16413 36239 0.25
18930 29768 1.0
29018 17606 0.5
9247 30766 0.5
48381 34030 0.3333333333333333
23090 41103 0.25
25213 11217 0.3333333333333333
15040 53835 0.5
52784 4028 0.3333333333333333
34401 35673 0.5
32858 36762 0.3333333333333333
57680 10129 0.3333333333333333
10113 37586 0.25
6683 7337 1.0
53853 13337 0.25
9070 36678 1.0
45639 50718 0.2
22573 50075 0.2
9226 54443 0.5
58681 31411 0.3333333333333333
2134 37722 1.0
16193 55921 1.0
10966 24965 0.25
41236 26378 0.25
2223 31664 1.0
44748 11079 0.25
565 47604 0.5
15314 33760 0.3333333333333333
37932 8956 0.5
44805 54475 0.5
43965 14670 0.2
31248 32804 1.0
21679 11145 0.5
10824 33332 0.2
52657 18928 0.5
27445 25509 1.0
34808 17052 0.25
27386 11989 0.25
48708 7770 0.3333333333333333
45030 56751 0.3333333333333333
23973 31758 0.3333333333333333
16972 43841 0.5
56671 10633 0.25
3983 6323 1.0
6125 47635 0.5
26758 23654 0.5
9912 53942 0.3333333333333333
39884 22322 0.5
7394 17717 0.5
39988 721 0.3333333333333333
43710 18045 0.25
9939 53304 0.3333333333333333
48647 57061 0.3333333333333333
3603 1124 0.3333333333333333
47491 26970 0.5
29207 1374 0.25
34382 11331 0.25
16618 39597 0.25
18895 53731 1.0
15415 29288 0.25
40305 41706 0.5
13484 50945 1.0
33483 37106 0.5
56981 54563 0.5
32816 18161 0.5
53146 34661 0.2
30566 20871 0.5
4422 58288 0.5
19662 42747 0.5
37192 10059 0.5
43609 8575 0.3333333333333333
4109 3831 0.3333333333333333
54294 46072 0.5
39611 36029 0.3333333333333333
12812 50863 0.2
42843 50714 0.5
3425 20783 0.5
18854 5688 0.3333333333333333
17715 24481 0.25
13000 59459 0.25
42392 42511 0.3333333333333333
59239 42795 1.0
4417 1532 0.3333333333333333
33946 21105 0.5
59915 40585 0.5
13293 37292 0.25
19441 29943 1.0
35471 2621 1.0
16930 43458 0.5
32870 53040 0.5
49580 39578 0.3333333333333333
43401 32056 0.3333333333333333
11262 59753 0.5
57139 36483 0.25
52533 4829 0.3333333333333333
30709 49866 0.2
56133 44396 0.25
45833 6005 1.0
48739 56309 1.0
19617 16842 1.0
16374 56374 0.3333333333333333
36612 6718 0.25
27631 5456 0.5
2995 47592 1.0
51285 36073 1.0
5265 25239 1.0
3881 3774 0.5
24321 39349 0.25
19317 17339 0.5
50042 59832 0.3333333333333333
37709 32544 0.25
39655 1324 0.3333333333333333
19589 35975 0.5
6167 38354 0.5
39317 34068 0.2
53842 7146 1.0
6645 33628 1.0
733 5715 0.2
57692 20416 1.0
5916 57432 1.0
55458 31225 0.5
52779 10791 0.25
51847 50768 0.5
6404 607 0.3333333333333333
28912 49130 1.0
39179 34280 0.5
59562 28329 0.3333333333333333
52923 3431 0.25
3103 18409 0.5
24711 50057 0.25
5137 12809 0.25
8222 33869 0.25
7166 2571 0.5
50914 43444 0.5
4220 4818 0.3333333333333333
34101 47129 0.2
19924 37452 1.0
5307 35385 1.0
10021 46541 0.25
18165 8455 0.5
37655 19999 0.3333333333333333
45760 23382 0.3333333333333333
58562 21659 1.0
8279 21832 0.2
14088 5553 0.3333333333333333
28198 23156 0.2
29452 27580 1.0
50326 44621 0.25
45763 50762 1.0
5017 23113 0.3333333333333333
25622 39819 0.3333333333333333
18903 50132 0.25
15908 19082 0.3333333333333333
31106 8073 0.3333333333333333
14141 52782 0.5
48745 4643 0.5
22273 1912 0.5
1658 848 0.5
47040 27514 0.5
56420 24107 1.0
50168 59518 0.5
41444 44449 0.5
40431 28637 1.0
35513 13033 0.25
48187 50833 1.0
8845 41164 0.5
3075 238 0.25
26141 19778 0.16666666666666666
4147 16629 1.0
32067 56210 0.5
8925 932 0.5
1070 1710 0.3333333333333333
3568 40428 0.5
24286 8698 0.3333333333333333
38856 27458 1.0
52252 51984 0.5
31841 45662 1.0
12757 11633 1.0
4089 45772 0.5
12263 46563 0.5
21755 37554 0.3333333333333333
21368 21085 0.3333333333333333
4369 971 0.5
16806 8917 0.3333333333333333
6251 58866 1.0
15071 38364 0.3333333333333333
40269 11128 0.5
13076 51202 1.0
54659 49104 0.5
56179 41492 1.0
53216 332 0.3333333333333333
30575 49378 0.5
52042 53048 1.0
16964 37008 0.5
7573 58765 0.25
1096 561 0.5
34948 27071 0.25
17499 28037 0.3333333333333333
33855 59214 0.5
4170 111 0.3333333333333333
43676 28479 1.0
35252 5076 1.0
32987 43053 1.0
55682 26502 1.0
16883 56763 0.3333333333333333
25732 31274 1.0
34698 51189 1.0
1905 4893 0.5
11552 46702 0.25
32622 53092 0.5
25705 11533 1.0
41376 45637 1.0
41503 28058 0.5
16130 5960 0.25
36265 27081 0.3333333333333333
40619 3844 0.5
43510 2691 0.25
7280 52671 0.25
32219 36801 0.25
58936 20944 0.5
28022 44995 0.3333333333333333
16278 55832 0.3333333333333333
14954 49234 0.3333333333333333
48009 609 0.2
38211 13633 0.2
34066 57268 0.3333333333333333
58602 47051 0.5
48115 51928 1.0
2815 13431 1.0
58041 44060 1.0
26532 36281 0.5
47057 10989 0.3333333333333333
37478 16320 1.0
14534 55345 0.25
29451 7447 0.3333333333333333
29815 54128 1.0
9 20799 0.5
30974 1244 1.0
21410 9625 0.25
51923 29211 0.3333333333333333
13409 17506 0.3333333333333333
28944 14357 0.2
58877 18707 1.0
24489 41156 0.3333333333333333
28501 46557 0.3333333333333333
22202 33478 1.0
44761 17820 0.3333333333333333
21830 29578 0.5
38026 58440 0.5
6814 6683 0.3333333333333333
36939 28855 0.3333333333333333
29426 34282 0.5
39743 36691 0.3333333333333333
20353 11078 0.25
14033 25482 0.3333333333333333
27588 26630 0.5
36122 42580 0.25
41962 52323 0.3333333333333333
23838 43696 1.0
32668 47765 0.3333333333333333
57049 12894 1.0
17609 29582 1.0
31121 52817 0.5
5705 28214 0.5
59508 10338 0.5
32381 14179 0.3333333333333333
36649 31641 0.2
3736 4350 0.2
1027 16996 0.2
23383 22688 0.5
55629 20844 1.0
1484 47312 1.0
45648 3210 1.0
58603 12771 1.0
8424 46807 0.25
21182 14585 0.5
35188 8528 0.25
52330 14539 0.5
51363 4950 0.25
49727 51247 1.0
744 22590 0.5
23963 56222 0.5
44473 56106 0.3333333333333333
37552 43823 1.0
21186 37035 0.3333333333333333
11399 19263 0.3333333333333333
23724 35523 0.5
44184 39746 0.3333333333333333
1217 42897 0.3333333333333333
40648 35998 1.0
43337 56056 0.25
46438 14902 0.25
43237 15944 1.0
5553 39753 0.3333333333333333
58781 16288 0.5
17349 59803 0.5
53294 25133 0.5
2600 1989 0.25
6134 22812 0.25
37809 32967 0.25
41877 3638 0.5
20103 7160 1.0
42587 9612 1.0
9121 25608 0.5
14592 5524 0.5
10354 26829 0.3333333333333333
6400 32001 0.3333333333333333
56340 14916 1.0
1327 56548 0.2
43137 26753 0.25
32660 30064 0.3333333333333333
51561 46980 0.3333333333333333
7077 40415 0.3333333333333333
59491 42088 0.3333333333333333
52326 14181 0.3333333333333333
20131 19678 0.3333333333333333
18432 35353 0.5
15931 44065 0.3333333333333333
42510 53406 0.3333333333333333
41322 28408 1.0
45988 24599 0.2
55809 9760 0.25
40422 18805 1.0
57099 54202 1.0
17635 56090 0.3333333333333333
15245 35041 0.5
49760 56338 1.0
54690 8920 0.5
48449 11823 0.3333333333333333
58241 11676 0.5
21943 20462 0.3333333333333333
18332 19297 0.5
31433 16010 0.3333333333333333
31103 40472 0.5
26315 27901 1.0
45093 33096 0.5
16158 18363 0.5
1585 25678 0.5
24976 40490 1.0
1342 58370 0.5
51655 44013 0.25
38671 57008 0.3333333333333333
49364 11780 0.3333333333333333
48192 25001 0.2
59412 21986 0.5
32126 33910 0.25
47869 41798 0.5
53762 21858 0.16666666666666666
41424 33358 0.5
47600 45691 0.3333333333333333
16353 17760 0.2
47733 40836 0.5
40725 49965 1.0
32456 33169 0.5
10734 16225 0.5
50853 22769 1.0
53396 8507 1.0
3156 30366 0.2
42273 52690 1.0
20805 51198 0.16666666666666666
24849 33555 0.5
53963 25905 0.3333333333333333
55776 10051 0.5
17662 40919 0.3333333333333333
22974 28564 0.5
8922 15474 1.0
10414 57363 0.5
40244 42129 0.5
1943 13970 0.5
10566 42769 0.5
25510 44572 0.5
50691 24870 1.0
1860 46826 1.0
26649 33501 0.5
20523 41475 0.3333333333333333
15342 13704 0.3333333333333333
10488 4904 0.5
63 36101 0.5
38658 612 0.25
2227 27005 0.25
6211 45379 0.5
2696 25025 0.25
35539 55364 0.5
26783 28717 0.25
49552 39513 0.25
24672 42595 0.3333333333333333
8083 25791 0.25
16698 49122 0.3333333333333333
8700 50508 0.5
10238 41662 1.0
38551 50025 0.25
55190 36943 0.25
50874 17690 0.3333333333333333
54496 57208 0.3333333333333333
28293 13043 0.5
5297 43888 0.2
27430 20211 0.5
7636 30118 0.5
35872 2998 0.3333333333333333
5956 52227 0.5
20618 34802 0.25
21096 53937 1.0
47251 37233 0.25
26290 16295 0.3333333333333333
53549 24930 1.0
29501 23077 0.5
8105 34369 1.0
12696 29290 0.5
52576 17119 0.5
34087 11079 0.25
2334 42287 0.5
53789 50505 0.5
45231 38129 0.5
17725 3963 1.0
10859 51258 0.5
8688 42455 0.5
20854 19841 0.5
45520 7145 1.0
41723 29361 0.5
58326 47951 0.5
39138 8716 1.0
5676 11347 0.5
15001 59000 0.3333333333333333
59735 59648 1.0
5299 40043 1.0
30052 26079 0.5
52444 17013 0.3333333333333333
