60000 150000
21933 2746 1.0
7742 47187 0.125
58352 44908 0.16666666666666666
28828 3590 0.5
6222 18068 0.2
51085 33777 0.3333333333333333
59861 41716 0.5
56229 6611 0.5
17018 10974 0.16666666666666666
5403 44700 0.25
34881 52928 0.3333333333333333
30018 8353 0.3333333333333333
6018 1203 0.5
29125 59765 0.16666666666666666
39818 55951 0.25
8202 35275 0.2
59840 24925 0.2
44818 26284 0.25
34360 57686 0.5
52996 55226 0.25
51364 30473 0.2
2012 12438 0.3333333333333333
2985 44734 0.2
26221 42956 0.5
5176 40645 0.5
24636 57598 1.0
26389 23797 0.25
30321 12234 0.25
748 21297 0.16666666666666666
1778 55714 0.3333333333333333
46766 7368 0.16666666666666666
35729 40744 0.25
51145 3835 0.16666666666666666
11908 38302 0.25
7685 3546 0.5
56763 49211 0.5
28822 18775 0.25
18021 56052 0.3333333333333333
8415 21734 0.14285714285714285
59519 55611 0.25
20394 52170 0.16666666666666666
26077 1801 0.3333333333333333
58178 43194 0.3333333333333333
13548 41674 1.0
19774 44970 0.3333333333333333
9087 30463 1.0
15922 32558 0.3333333333333333
55565 576 0.25
49956 47459 0.3333333333333333
28520 9760 0.5
54051 44303 0.25
4404 32606 0.2
4820 36670 0.16666666666666666
44741 19895 0.25
26510 47966 0.3333333333333333
8648 15703 0.5
12920 21089 0.25
48999 8024 0.5
8467 54274 0.25
11938 6105 0.25
26063 58270 0.5
39922 38387 0.25
1416 41575 0.3333333333333333
19810 30192 0.5
58117 8432 0.2
52662 53023 0.3333333333333333
343 54199 0.5
41888 34182 0.5
9913 49307 0.16666666666666666
5312 10473 0.3333333333333333
5371 48292 0.25
5593 21698 0.25
21612 58126 0.3333333333333333
50539 36424 1.0
23231 31451 1.0
46924 41238 1.0
29687 40649 0.2
40622 12435 0.16666666666666666
23676 58258 0.2
53965 2891 0.2
15221 27665 0.3333333333333333
32543 3966 0.3333333333333333
5344 1089 0.3333333333333333
36874 36435 0.25
357 25801 0.25
17741 6424 0.5
660 15208 0.3333333333333333
11067 46663 0.3333333333333333
29011 22382 0.25
11840 58556 0.5
57428 21100 0.3333333333333333
16721 52127 0.16666666666666666
4902 15036 0.14285714285714285
43728 48701 0.5
26201 21334 0.3333333333333333
48180 21132 0.2
50502 16053 0.3333333333333333
53458 2632 0.5
7751 54975 0.25
8436 46979 0.3333333333333333
45781 20743 0.2
2917 38072 0.2
33013 44271 0.2
55992 28022 0.3333333333333333
5960 52890 0.25
48514 22074 0.5
21668 50674 0.2
46446 54045 0.14285714285714285
58759 55489 1.0
49408 31231 1.0
23138 52512 0.5
18109 7149 0.14285714285714285
15710 56959 0.25
189 46406 0.3333333333333333
4410 28357 0.5
27138 39502 0.3333333333333333
270 16433 0.3333333333333333
54081 29496 0.25
8725 36353 1.0
37265 52013 0.3333333333333333
49471 41074 0.14285714285714285
53361 48206 0.2
23287 35646 0.5
12108 8840 0.25
34680 1491 0.3333333333333333
11133 46540 0.2
26449 21901 0.5
9125 40064 0.5
1466 43432 0.3333333333333333
33985 26119 0.3333333333333333
58431 17639 0.3333333333333333
13749 1848 0.16666666666666666
2681 54762 0.5
39434 24276 0.3333333333333333
54512 6966 0.16666666666666666
4449 32964 0.3333333333333333
37579 52096 0.25
55945 18441 0.3333333333333333
54647 43057 0.3333333333333333
21295 54032 0.5
19898 43217 0.25
40439 57165 0.3333333333333333
50689 28424 0.3333333333333333
10305 1884 0.25
25015 43608 0.3333333333333333
23121 23132 0.16666666666666666
58488 47311 0.3333333333333333
55236 42271 0.3333333333333333
288 46123 0.3333333333333333
6403 18183 1.0
41133 47663 0.14285714285714285
57754 6705 0.5
16679 46902 0.5
9107 56195 0.3333333333333333
31459 47424 0.3333333333333333
47150 21688 0.3333333333333333
10903 38585 0.3333333333333333
43299 56928 0.5
49495 50552 0.3333333333333333
13081 5222 0.16666666666666666
20962 12751 0.3333333333333333
49881 40601 0.25
5803 40009 0.25
40605 34641 0.5
50089 45711 0.25
38789 33911 1.0
3305 36578 0.25
35810 25518 0.3333333333333333
45309 22053 0.25
56740 20934 0.3333333333333333
8221 41216 0.5
21920 48971 0.25
15579 333 0.14285714285714285
21104 24346 0.5
50509 48035 0.2
16490 9580 0.3333333333333333
33020 52793 0.16666666666666666
45792 32214 0.2
45258 14743 0.5
30999 31553 0.3333333333333333
4898 33060 0.25
12018 32702 0.5
32072 10771 0.2
3372 26866 0.25
21741 5223 0.2
2540 4739 0.25
34445 5669 0.25
36131 26609 1.0
52501 25112 0.5
13934 34385 0.2
1220 19769 0.16666666666666666
8670 57717 0.16666666666666666
13570 9558 1.0
50402 11226 0.5
12835 41809 0.16666666666666666
56367 43590 1.0
53288 31356 0.25
15951 8631 0.3333333333333333
9861 49790 0.3333333333333333
27282 44791 0.3333333333333333
49880 38201 0.5
19680 8689 0.3333333333333333
347 33118 0.25
44387 12902 0.3333333333333333
12452 39336 0.5
16806 24650 0.3333333333333333
8320 39996 0.14285714285714285
27910 14469 0.5
59844 45608 0.25
39963 19077 0.2
23278 43077 0.2
39671 19099 0.3333333333333333
2215 13400 0.5
34474 6837 0.5
56640 42721 0.5
22951 36549 0.25
12952 48351 0.25
26776 55654 0.14285714285714285
20357 55701 0.16666666666666666
52388 35071 0.3333333333333333
41240 3432 1.0
57858 43732 0.25
45232 27353 0.14285714285714285
16601 38728 0.5
41238 45757 0.25
4521 30776 1.0
14436 47541 0.2
37410 34150 0.3333333333333333
6285 39950 0.5
28535 13679 1.0
43088 39110 0.25
29454 9887 0.3333333333333333
37119 21144 0.5
1789 35139 0.2
43391 26101 0.25
32720 1542 0.16666666666666666
1070 2965 0.5
40244 43964 0.25
45634 35346 1.0
52942 5341 0.3333333333333333
7236 38289 0.16666666666666666
42152 52385 0.3333333333333333
11809 22129 0.25
34944 34794 0.3333333333333333
31716 44519 0.3333333333333333
30006 32124 0.25
56633 35995 0.3333333333333333
35212 55057 0.2
13889 3997 0.25
39656 23851 0.5
48236 41789 0.3333333333333333
6718 566 0.5
41649 8225 1.0
57462 35862 0.5
27601 38778 0.3333333333333333
36080 9229 0.2
57957 1598 1.0
46331 22348 0.3333333333333333
25940 52135 0.3333333333333333
54564 18420 0.3333333333333333
4239 21533 0.5
12442 25269 0.16666666666666666
30395 39169 0.25
22317 21706 1.0
22964 32204 0.3333333333333333
45927 14331 0.25
17698 30789 1.0
32337 10996 0.16666666666666666
48518 54280 0.25
43646 13088 0.3333333333333333
1287 15139 0.2
58222 40450 0.2
49544 2263 0.5
37843 36414 0.25
21096 54110 1.0
27216 20211 0.5
31974 18079 0.3333333333333333
7217 51482 0.5
27298 40363 0.5
39777 53113 0.16666666666666666
23483 48917 0.5
58254 48346 0.5
51641 40376 0.25
46280 51404 0.3333333333333333
39470 21637 0.5
54041 6192 0.3333333333333333
907 39302 0.25
4112 22704 0.25
406 2750 0.2
55140 41043 1.0
55601 51726 0.3333333333333333
41396 21600 0.3333333333333333
46697 12932 0.25
46869 19105 1.0
18867 24064 0.3333333333333333
38137 22893 0.25
29071 18694 0.2
54145 53380 0.5
54428 42498 0.2
37554 25622 0.2
38633 13471 0.3333333333333333
2470 47398 0.16666666666666666
503 24218 0.25
50198 56049 0.2
48456 52063 0.5
44079 15957 0.3333333333333333
29505 3746 0.5
24113 55332 0.16666666666666666
52999 27812 0.14285714285714285
13812 13643 0.3333333333333333
31331 36630 0.25
20841 38030 0.2
1692 55725 1.0
28269 2993 0.3333333333333333
8407 38485 0.25
19930 38422 0.25
9193 46279 0.5
50152 4279 1.0
24766 10055 0.25
46198 40553 0.5
44664 27873 0.25
33038 16068 0.3333333333333333
4311 44780 0.16666666666666666
38725 41704 0.5
25893 27023 0.16666666666666666
29120 53160 0.5
11486 12760 0.3333333333333333
27182 360 0.25
9022 15361 0.14285714285714285
19349 20181 0.3333333333333333
47547 4492 1.0
3696 42728 0.25
20114 19127 0.25
36123 30709 1.0
37781 17944 0.3333333333333333
15049 52867 0.2
3421 58941 0.25
52197 8872 0.3333333333333333
10120 7362 0.2
39296 52156 0.25
26985 16033 0.16666666666666666
58190 49519 0.16666666666666666
6489 3651 0.5
39217 24709 0.14285714285714285
20713 37081 0.25
47578 31771 0.3333333333333333
31156 3887 0.3333333333333333
14926 23603 1.0
25246 6538 0.3333333333333333
59795 32634 0.5
46279 4539 0.25
1823 12395 0.2
19498 49975 0.5
14667 10512 1.0
16551 28863 0.2
35904 23953 0.3333333333333333
26397 39318 0.3333333333333333
23113 50607 0.25
35801 51739 1.0
56049 17986 1.0
48197 2258 0.25
42269 43574 0.25
53644 46900 0.16666666666666666
17632 5087 0.14285714285714285
57250 31471 0.3333333333333333
42367 24115 1.0
1723 10236 0.5
57567 34973 0.25
35663 41570 0.5
38585 55761 0.25
13453 31684 0.2
41111 45019 1.0
41836 38889 0.3333333333333333
5479 31213 0.2
32679 16796 0.25
56672 6801 0.25
2509 56942 0.5
51293 56972 1.0
2408 19626 0.14285714285714285
6261 57222 0.3333333333333333
28508 3289 0.5
32841 25772 0.5
12983 51950 0.16666666666666666
33584 52403 0.2
19119 50311 0.3333333333333333
19154 53398 0.5
43615 7991 0.3333333333333333
37384 58853 0.3333333333333333
18713 16252 0.16666666666666666
32527 887 0.2
46864 618 0.3333333333333333
13360 52047 0.16666666666666666
47211 58619 0.25
30198 6493 0.25
41329 17847 0.3333333333333333
57381 10674 0.3333333333333333
3635 49766 0.3333333333333333
42353 9954 0.5
23607 17276 0.25
44829 32019 0.3333333333333333
675 23206 0.3333333333333333
1823 13520 0.16666666666666666
24723 56033 1.0
8191 51437 0.3333333333333333
36739 1200 0.5
42270 1820 0.5
1998 10897 0.2
683 23700 0.3333333333333333
8775 12131 0.2
37316 9837 0.3333333333333333
44415 55374 0.5
30828 11985 0.2
1461 52142 0.3333333333333333
46767 54554 0.5
22318 6121 0.3333333333333333
47675 38587 1.0
37558 59195 0.16666666666666666
19184 47512 0.2
55382 7884 0.3333333333333333
43754 5311 0.25
33395 11943 0.25
10222 31625 0.25
27453 34809 0.25
44443 35227 0.25
48120 11215 0.25
18361 32855 1.0
55220 2485 1.0
49720 14788 0.25
40846 40007 0.5
45587 6464 0.25
50983 8997 0.2
15978 52806 0.25
2418 7773 0.3333333333333333
2241 52980 0.5
51384 38360 0.25
55266 27777 0.3333333333333333
10886 55960 0.125
5520 52107 0.2
33157 37284 0.3333333333333333
30360 32776 0.14285714285714285
3487 34815 0.16666666666666666
1458 30648 0.3333333333333333
16405 20771 0.3333333333333333
31619 30353 0.25
17749 4619 0.25
8740 33657 0.5
39349 59111 0.25
25970 29023 1.0
31764 42853 0.3333333333333333
46265 48017 0.2
18972 22304 0.125
55258 52044 0.2
49581 38583 0.3333333333333333
11175 44413 0.16666666666666666
14230 35401 0.25
42919 42905 1.0
50495 53262 0.25
46476 47128 0.3333333333333333
34300 38910 0.25
40441 45384 0.25
12999 13798 0.125
6126 6417 0.3333333333333333
57955 50594 0.16666666666666666
8360 26808 0.3333333333333333
45404 30353 0.25
42085 50674 0.2
50279 1602 0.3333333333333333
32976 46595 0.5
19027 47759 0.25
21544 50542 0.3333333333333333
34311 25388 0.3333333333333333
54750 38895 0.5
33608 38032 0.3333333333333333
20994 20158 0.2
22673 57341 0.2
6489 29907 0.3333333333333333
30813 9311 0.5
20313 4136 1.0
49121 21274 0.16666666666666666
17612 45324 0.3333333333333333
11402 54100 0.3333333333333333
49012 57782 0.14285714285714285
56819 53109 0.25
48828 11179 0.3333333333333333
46165 57782 0.14285714285714285
2191 57431 0.2
20606 7869 0.3333333333333333
42148 40500 0.125
53186 33953 0.25
19077 56192 0.25
49971 10165 0.3333333333333333
2301 57050 0.2
138 29250 1.0
43427 55682 0.3333333333333333
5438 45082 0.25
55291 58340 0.2
17230 59864 0.16666666666666666
129 57783 0.16666666666666666
3503 50950 1.0
30997 52093 0.16666666666666666
53901 9526 0.25
30882 10612 0.5
42691 51849 0.25
56314 52886 0.3333333333333333
34970 29368 1.0
53504 5752 0.3333333333333333
26360 49800 1.0
23002 1991 0.3333333333333333
46695 55383 0.5
36571 17787 0.25
45377 41087 0.3333333333333333
47250 47372 1.0
47789 696 0.5
52588 15186 0.2
55634 12162 0.25
36879 33891 0.16666666666666666
42902 1496 0.25
17882 51156 0.125
17633 39767 0.25
47377 1022 0.5
7975 54933 0.25
16654 52062 0.3333333333333333
1044 47493 0.3333333333333333
57188 42633 0.25
55245 44891 0.2
29890 18155 0.3333333333333333
24509 2388 0.25
51427 16252 0.16666666666666666
58582 16924 1.0
17395 50354 0.25
1201 41746 0.5
15892 56846 0.3333333333333333
50191 4661 0.3333333333333333
22056 39358 0.3333333333333333
45195 41450 0.5
3350 39751 0.25
53355 47062 0.16666666666666666
28350 57136 0.25
37385 16687 0.25
45878 45174 0.25
22663 58028 0.5
4027 38651 0.2
40052 15077 0.3333333333333333
22830 43089 0.25
35155 39343 0.3333333333333333
31154 23419 0.3333333333333333
21481 24771 0.3333333333333333
26063 2600 0.5
18825 49837 0.3333333333333333
39381 33098 0.5
24916 45427 0.3333333333333333
5429 15749 0.3333333333333333
20249 5417 0.2
31076 46956 0.3333333333333333
50741 45225 0.2
16424 38242 0.25
5037 43804 0.3333333333333333
14998 58357 0.3333333333333333
3756 31025 0.3333333333333333
54794 14489 0.2
29907 43558 1.0
53872 26070 0.3333333333333333
56297 34115 0.25
2179 9424 0.3333333333333333
14582 43201 1.0
25124 59887 1.0
51214 45786 0.3333333333333333
4586 20592 0.25
5015 49424 0.2
20451 40941 0.2
4564 25340 0.3333333333333333
56269 23074 0.3333333333333333
57962 23090 0.25
32701 54173 0.3333333333333333
51979 50678 0.5
19493 44010 0.5
9395 54434 0.3333333333333333
7842 11058 1.0
16740 58073 0.3333333333333333
48574 1176 1.0
18315 4931 0.3333333333333333
23298 23634 0.25
45727 19653 0.25
27610 52540 0.2
27639 14397 0.3333333333333333
15046 41667 0.5
33682 56063 0.25
46624 56570 0.2
6528 27372 0.14285714285714285
1213 12990 0.25
10683 52901 0.3333333333333333
37138 50663 0.25
35034 36337 0.3333333333333333
8734 55279 1.0
19131 32829 0.5
26474 24635 0.25
26538 24217 0.3333333333333333
20016 15960 0.25
50375 59723 0.25
32693 30853 0.3333333333333333
17220 45600 0.3333333333333333
44933 45369 0.16666666666666666
39439 23451 0.16666666666666666
14578 46208 1.0
48458 56448 0.5
58242 16599 1.0
36822 35642 0.125
46369 57650 0.25
30218 59633 0.3333333333333333
38848 33948 0.25
5608 51513 0.5
25245 53939 0.2
56155 23836 0.16666666666666666
9327 23275 0.25
10471 47336 0.2
1706 27943 0.2
41551 7989 0.16666666666666666
36783 30652 0.25
37772 5334 0.5
12969 49698 0.3333333333333333
29491 31704 0.25
3318 37100 0.5
37585 43644 0.14285714285714285
1877 23481 0.16666666666666666
8613 45562 0.3333333333333333
45788 14026 0.5
38022 49567 0.16666666666666666
9406 20247 0.1111111111111111
58875 1723 0.25
4698 16727 1.0
8773 36077 0.25
1388 45848 0.3333333333333333
14084 48221 0.5
25788 54503 0.5
55994 32204 0.3333333333333333
15262 38500 0.3333333333333333
19195 9067 0.5
57217 27141 0.125
52811 29645 0.2
59177 50588 0.5
26936 47698 0.25
20628 55110 0.5
5396 46993 0.25
33001 15845 0.5
13594 35998 0.16666666666666666
25507 37618 0.3333333333333333
14448 24555 0.25
52120 58474 1.0
19440 7380 0.16666666666666666
13902 59078 0.14285714285714285
38740 52364 0.5
35953 30817 0.5
38834 47473 0.25
31780 29965 0.3333333333333333
39693 57596 0.25
49027 38737 0.3333333333333333
23409 10060 0.25
35547 33390 0.3333333333333333
28417 32934 0.2
14750 34791 0.3333333333333333
5398 35384 0.125
35557 53599 0.25
51255 47949 0.25
23757 41950 1.0
34896 42206 0.125
7683 57889 0.25
38171 24881 0.14285714285714285
36957 14572 0.3333333333333333
262 15738 0.5
12813 54852 0.25
11687 54106 0.25
3965 58700 0.16666666666666666
34670 11316 0.25
31261 5322 0.2
10008 18176 0.2
38243 30599 0.25
17584 21559 0.5
5492 44847 0.3333333333333333
45545 57630 0.3333333333333333
17327 2110 0.16666666666666666
28254 31101 0.3333333333333333
9778 11065 0.3333333333333333
23263 44898 0.5
19200 1706 1.0
4565 39434 0.3333333333333333
58570 22579 1.0
598 6717 1.0
21279 7002 0.25
50950 56386 0.16666666666666666
4512 23655 0.25
39214 10050 0.2
40187 5417 0.2
50517 34 0.2
49701 16151 0.5
56589 38886 0.3333333333333333
23796 19290 0.25
565 55067 0.5
5919 22888 0.3333333333333333
18142 52295 0.3333333333333333
33941 53259 0.3333333333333333
30456 20286 0.5
34564 58859 0.3333333333333333
29791 44350 0.3333333333333333
40045 19434 0.5
22069 33746 0.14285714285714285
30811 50414 0.16666666666666666
20568 19519 0.3333333333333333
33662 5814 0.2
20110 48508 0.5
1221 23745 0.5
55931 30754 0.5
13611 47551 0.5
26285 10914 0.5
23407 28913 0.2
44667 18214 0.25
55051 9762 0.2
58435 48887 1.0
51509 47369 0.5
30182 48803 0.25
37087 6687 0.14285714285714285
16561 9322 0.25
17830 11173 0.2
1787 24988 0.16666666666666666
44618 51449 0.2
38527 54652 0.3333333333333333
8126 34711 0.5
27516 32045 0.3333333333333333
32559 31595 0.25
18576 46384 0.3333333333333333
4604 5886 0.3333333333333333
29561 51210 0.25
35417 3273 0.3333333333333333
52204 47667 0.2
13432 45921 0.3333333333333333
13140 51118 0.16666666666666666
8315 25921 0.25
22378 47685 0.25
38678 40691 0.3333333333333333
53972 43026 0.3333333333333333
2210 7066 1.0
33568 17912 0.5
45002 38252 0.25
1503 35354 0.2
24604 38608 1.0
27541 19122 0.25
15153 18128 0.5
32508 29258 0.16666666666666666
11826 22965 0.3333333333333333
14411 843 0.25
4008 49149 0.14285714285714285
52424 32513 0.16666666666666666
56035 55816 0.25
30218 46641 0.3333333333333333
5041 15375 0.5
21638 40696 0.25
33984 58471 0.25
270 31096 0.25
23377 10494 0.25
845 44629 0.5
32914 40076 0.25
20839 36812 1.0
33078 28044 1.0
22027 20641 0.3333333333333333
26325 21089 0.25
27575 53018 0.25
51891 2656 0.25
15170 36891 0.3333333333333333
30757 15053 0.3333333333333333
27358 16746 0.16666666666666666
20513 47390 0.3333333333333333
55766 27929 0.3333333333333333
58584 9848 0.3333333333333333
27507 42764 0.25
37668 23126 1.0
39542 14487 1.0
22213 53163 0.3333333333333333
12484 59344 0.5
16471 53784 0.3333333333333333
37386 24745 0.3333333333333333
5019 34129 0.5
45057 33367 0.25
48099 43066 0.5
34971 26140 0.5
25010 17590 0.3333333333333333
1823 13798 0.125
55514 53515 0.3333333333333333
31825 16480 0.25
22162 52137 0.3333333333333333
44076 36794 0.3333333333333333
24956 2617 0.5
55420 40621 0.3333333333333333
40757 3259 0.2
4417 18493 0.5
857 1661 0.2
6166 2805 0.3333333333333333
20410 55010 1.0
45553 32973 0.2
47542 2332 0.5
49994 20821 0.2
38650 26207 0.5
58674 44391 0.16666666666666666
31347 7900 0.2
23119 40561 0.3333333333333333
56509 58396 1.0
36732 45173 0.16666666666666666
59021 39094 0.2
23239 16837 0.25
44175 41325 0.2
2189 36572 0.16666666666666666
51957 2001 0.2
49542 20844 0.3333333333333333
7235 19214 0.25
4926 42598 0.2
44827 35407 0.3333333333333333
1119 36817 0.2
14308 21403 0.3333333333333333
17896 43888 0.25
43532 43569 0.25
20850 37095 0.25
21651 14740 0.5
34602 23055 0.2
42682 5909 0.25
59430 23130 0.2
34965 52459 0.125
43254 18970 0.5
11633 53071 0.3333333333333333
19048 10406 0.3333333333333333
16727 24915 0.5
18976 18288 0.25
35609 16296 0.25
49385 20663 0.2
55127 37935 0.25
47492 41776 0.2
57803 51755 1.0
42013 19903 0.3333333333333333
16828 10590 0.3333333333333333
47072 47110 0.5
26145 45882 0.3333333333333333
10827 33273 0.25
55417 11608 0.3333333333333333
5747 56874 0.5
50564 49910 0.16666666666666666
6670 10294 0.2
20303 16431 0.5
30577 23195 0.25
35826 47877 0.3333333333333333
16319 58507 0.5
27840 18210 0.5
19654 57033 0.5
25564 37507 1.0
11746 3742 0.16666666666666666
38241 17675 0.3333333333333333
11888 13352 0.5
26295 36051 0.3333333333333333
55130 7874 0.16666666666666666
28512 50717 0.2
10325 27729 0.3333333333333333
54697 42869 0.16666666666666666
26484 22710 0.2
46130 22118 0.5
27394 45001 0.25
23133 30713 0.25
41703 8546 0.3333333333333333
15145 14678 0.25
1822 34382 0.16666666666666666
27099 2422 0.2
42966 19311 0.25
18894 20443 0.25
50007 36260 0.2
31220 45027 0.3333333333333333
27913 20686 0.2
33787 8202 0.25
29577 32319 0.5
54134 28746 0.5
31407 3439 0.2
26955 38827 0.25
21202 35445 1.0
56294 21467 0.125
22193 44759 0.25
59124 23703 0.25
46414 40776 0.3333333333333333
19065 37541 0.25
19470 33526 0.5
24883 54888 0.3333333333333333
46140 3272 1.0
5833 30368 0.2
2599 21794 0.5
28170 27759 0.16666666666666666
39469 25679 1.0
57288 53378 0.3333333333333333
54170 3358 0.3333333333333333
7140 37273 1.0
21692 40450 0.2
59918 25086 0.25
13538 17749 0.3333333333333333
15777 51803 0.5
19943 31978 0.2
27482 38928 1.0
5621 25915 0.25
3579 38909 0.3333333333333333
8747 17492 0.125
31256 4631 0.2
36615 32940 0.25
1680 30914 0.25
7636 6119 0.16666666666666666
34083 29547 0.2
761 1103 0.5
41673 52140 0.2
57198 53981 0.16666666666666666
47862 16530 0.3333333333333333
47195 28569 0.25
55023 15766 1.0
11515 16014 0.25
4981 32293 0.25
34731 29436 0.25
50039 9929 0.5
26485 16845 0.25
37601 25300 1.0
39019 11238 0.3333333333333333
13904 20044 1.0
14150 53810 0.14285714285714285
23348 49178 0.25
54211 20737 0.5
58557 49494 0.3333333333333333
24605 50265 1.0
44267 13557 0.25
9972 42024 0.25
2091 39801 0.3333333333333333
47296 51086 0.5
48885 14209 0.16666666666666666
21234 40029 0.16666666666666666
41950 16798 0.16666666666666666
53161 27265 0.3333333333333333
4185 29650 0.25
2607 58870 1.0
50413 27890 0.16666666666666666
51523 15937 0.14285714285714285
48658 42003 0.5
29760 49783 0.25
53710 24121 1.0
2617 32748 0.3333333333333333
9276 30686 0.5
38782 1909 0.5
32535 55941 0.5
26742 3218 0.14285714285714285
21179 39682 0.25
49173 48571 0.2
22403 2074 0.16666666666666666
45455 53302 0.16666666666666666
1016 24784 0.2
9441 56487 0.3333333333333333
29038 7877 0.3333333333333333
27951 32952 0.25
15109 23424 0.25
47671 50488 0.5
37934 46666 0.5
46897 26898 0.25
12215 24702 0.25
49823 24818 0.16666666666666666
5773 6624 0.2
13023 11860 0.25
8979 38427 0.5
53206 35363 0.25
19940 8355 0.3333333333333333
22760 55444 0.16666666666666666
41335 7744 0.16666666666666666
30318 38612 0.14285714285714285
8866 9498 1.0
54451 35815 1.0
43121 9180 0.25
25116 11960 0.25
17119 11384 0.5
22591 1520 0.3333333333333333
22190 3020 0.25
2851 10922 0.25
43221 43024 0.5
35122 29615 0.5
47390 8101 0.3333333333333333
24774 31040 0.25
54446 52043 0.25
23474 50859 0.3333333333333333
12218 47130 1.0
36729 2913 0.25
13476 3657 0.25
4733 27494 1.0
11077 10301 0.5
42951 45541 0.2
56643 18475 0.5
23974 16793 0.25
11787 20626 0.25
50155 56341 0.25
9955 57017 0.25
49338 32859 0.25
52660 17555 0.2
7361 13505 0.2
22333 42618 0.5
59361 55735 0.3333333333333333
23028 6259 0.5
56930 58647 0.2
55605 925 0.3333333333333333
31811 12224 0.3333333333333333
24590 30880 0.3333333333333333
34836 36794 0.3333333333333333
35689 10379 0.5
30871 6954 0.5
41368 21481 0.3333333333333333
51450 7837 0.3333333333333333
27136 11387 0.25
20020 39270 0.5
2024 23364 0.3333333333333333
9372 5038 0.3333333333333333
14758 5995 0.5
5205 42481 0.3333333333333333
25759 2928 0.25
59240 31204 0.2
1323 19930 0.14285714285714285
21915 40433 0.5
45510 35817 0.2
44407 42610 0.25
1652 38595 1.0
51191 33436 0.25
10103 18384 0.25
20881 1720 0.16666666666666666
2459 2987 0.2
1034 42595 0.25
55330 30074 0.16666666666666666
58936 54348 0.16666666666666666
29783 21172 1.0
17954 52582 0.5
14535 59371 1.0
34625 52020 0.25
43916 9581 0.25
35921 53777 0.5
31085 4208 0.5
20026 10482 0.16666666666666666
55522 8442 0.25
59976 41389 0.3333333333333333
15688 17918 0.2
35414 46448 0.2
17239 32546 0.25
59106 4489 0.16666666666666666
42678 47902 0.5
9623 37510 0.2
49460 27899 0.3333333333333333
34048 32727 0.3333333333333333
54508 20842 0.25
7 18831 0.25
208 27258 0.2
45076 2417 0.3333333333333333
33283 52539 0.2
33827 5389 0.3333333333333333
15157 40306 0.2
55338 7228 0.125
59002 4101 0.5
37283 5067 0.125
4416 11859 0.5
12467 52841 0.3333333333333333
7602 39645 0.2
20602 25187 0.25
10656 7783 0.3333333333333333
24427 45368 0.14285714285714285
28347 44801 0.2
41400 32912 0.25
17882 18098 0.5
51931 33171 0.2
38755 52282 0.5
52327 43525 0.25
15030 6078 0.5
52966 38704 0.3333333333333333
49042 28392 0.25
37650 43714 0.5
33425 26171 0.2
19717 39045 0.5
52205 56480 0.5
50412 23597 0.3333333333333333
19011 21520 0.25
4338 27887 1.0
10263 50992 0.5
37371 34916 0.125
37594 45336 0.2
39728 5123 0.25
56845 41949 0.3333333333333333
3121 49023 0.5
37155 36277 0.5
47763 25304 1.0
14107 33739 0.5
8971 8683 0.5
58841 22926 0.3333333333333333
42164 58389 0.25
57639 4789 0.16666666666666666
14318 11864 1.0
50297 47333 0.3333333333333333
23162 46616 0.3333333333333333
25531 53508 0.3333333333333333
25880 44262 0.25
43574 41797 0.3333333333333333
20893 32318 0.25
27271 58300 0.25
10989 40381 0.5
20154 56850 0.25
8893 50425 1.0
23976 2075 0.3333333333333333
19293 34630 0.25
53176 58579 1.0
27721 7929 0.3333333333333333
15731 26305 0.16666666666666666
6885 53049 0.3333333333333333
27022 15384 1.0
56296 56922 0.2
57390 4188 0.5
35193 20845 0.14285714285714285
21676 4922 0.16666666666666666
56106 40313 1.0
1629 30314 0.25
13250 48310 0.25
9860 27325 0.25
51578 51040 1.0
13728 9594 0.3333333333333333
27154 39367 0.2
34358 55292 0.2
28001 13178 0.3333333333333333
40342 58808 0.2
26196 51333 0.3333333333333333
41324 8869 0.25
8771 46415 0.25
52079 57208 0.5
29632 44682 0.5
22152 10536 0.5
26467 12311 0.5
17936 28371 0.3333333333333333
17267 57803 0.16666666666666666
56340 31109 0.5
17172 6153 0.5
27939 40063 0.5
20700 29299 0.2
18866 29865 0.3333333333333333
54269 25360 0.25
13497 1993 0.5
51678 5599 0.16666666666666666
25532 50194 0.25
57730 10864 0.16666666666666666
5137 38036 0.25
58016 25386 0.3333333333333333
2497 21065 0.25
1285 47950 0.3333333333333333
9346 1110 0.5
33763 49195 0.25
12396 53172 0.2
41394 26048 0.14285714285714285
57339 39890 0.3333333333333333
8294 21611 0.25
5271 37509 0.3333333333333333
19358 47996 0.3333333333333333
7204 29745 0.2
36601 10765 0.3333333333333333
49098 2063 0.5
30855 49194 0.5
23485 36691 0.16666666666666666
31359 41607 0.3333333333333333
39166 21948 0.25
37831 21510 0.3333333333333333
58627 42161 0.2
17133 40272 1.0
16564 22819 0.2
33550 43178 0.25
2777 45109 0.14285714285714285
47466 40263 0.5
25482 19483 1.0
26017 53502 0.16666666666666666
50557 9837 0.3333333333333333
57898 58191 1.0
41161 3518 1.0
15301 12848 0.3333333333333333
35861 16680 0.3333333333333333
13990 55033 1.0
6876 9373 0.3333333333333333
6674 56162 0.25
27157 3450 1.0
46987 49669 1.0
55263 284 1.0
11603 885 0.5
41651 59184 0.16666666666666666
49937 16291 0.2
2106 11498 0.25
47684 39974 0.5
58796 32412 0.25
27892 31967 0.2
