60000 120000
28193 32233 0.2
27218 5232 0.25
58026 37806 0.3333333333333333
10961 45044 0.25
8228 8856 0.2
14358 25876 0.5
24434 8101 0.16666666666666666
27427 2873 0.5
14070 17027 0.2
44555 27704 0.125
40894 33257 0.25
1390 34330 1.0
25354 12884 0.125
51165 10701 0.25
10213 8962 0.5
50563 30716 1.0
20063 5553 0.5
30441 15576 0.5
38716 29288 0.5
17572 28399 0.3333333333333333
32522 54279 0.25
21111 34671 0.5
57825 14399 0.3333333333333333
25716 13910 0.3333333333333333
8498 14530 0.25
49580 132 0.16666666666666666
37949 52732 0.3333333333333333
7578 40893 0.5
3838 36027 0.25
54375 8233 0.25
23311 50373 0.3333333333333333
50984 19391 1.0
24095 20237 0.3333333333333333
59798 11799 1.0
28065 9076 0.2
49418 32630 0.2
40841 59744 1.0
25621 4356 0.5
4627 56815 0.5
9526 8298 0.3333333333333333
32221 51020 0.3333333333333333
12091 46570 0.5
16978 12416 1.0
34271 27056 0.3333333333333333
2652 40477 0.5
19369 2215 0.5
37487 49703 0.5
26651 31559 0.3333333333333333
56865 39191 0.5
16440 35878 0.3333333333333333
27815 5640 0.3333333333333333
5250 48414 1.0
15969 57103 0.3333333333333333
49284 6964 0.2
19010 4595 0.5
44245 43416 0.5
7867 7008 0.3333333333333333
22137 52444 0.3333333333333333
23733 5219 0.3333333333333333
37233 47139 0.5
31861 47172 0.5
25974 54977 0.25
32607 22707 1.0
53079 59151 1.0
8476 4704 0.25
34726 39408 0.2
7531 17883 0.3333333333333333
3738 2704 1.0
38357 20767 1.0
8767 34366 0.16666666666666666
42446 57557 0.2
19871 44191 0.5
10720 48578 0.25
10142 39689 0.25
44302 48734 1.0
46407 10389 0.5
46690 48764 0.3333333333333333
41735 41814 0.5
260 42355 0.16666666666666666
37758 25883 0.5
53919 8666 0.3333333333333333
8126 16176 0.5
15582 9128 0.25
37188 11330 0.3333333333333333
27784 24222 0.3333333333333333
33231 13624 0.5
26261 6946 0.25
33542 59226 0.5
34314 8304 0.25
52818 25564 0.5
18878 52397 1.0
38368 17372 0.2
3274 43031 1.0
39557 53937 0.25
37677 21106 0.3333333333333333
47749 54614 0.5
5817 23530 0.3333333333333333
51896 10837 0.3333333333333333
1328 34605 0.3333333333333333
15685 51730 0.2
48632 45823 0.5
6945 7466 0.5
51056 59781 0.25
29851 17581 1.0
51914 25303 0.3333333333333333
40516 53192 0.3333333333333333
30089 51539 1.0
44552 3925 0.3333333333333333
53036 30698 1.0
35339 34117 0.3333333333333333
50981 47804 0.5
2656 11982 0.16666666666666666
46039 37339 0.3333333333333333
39355 37305 0.5
53587 13546 0.25
51889 8233 0.25
50991 51805 1.0
7204 27791 0.5
42079 8262 0.5
17041 34700 0.3333333333333333
36887 38924 0.2
36325 35655 0.3333333333333333
59472 20923 1.0
47139 2431 0.3333333333333333
24461 31672 1.0
6712 20162 0.3333333333333333
19289 42948 0.5
56589 9427 0.2
46727 14019 0.5
42327 25115 0.25
52993 53448 0.3333333333333333
58104 19350 0.2
17326 26229 0.5
14835 50543 0.25
59861 50886 0.5
27983 36948 0.25
16392 780 0.25
17248 5901 1.0
13046 2389 0.14285714285714285
32987 23174 0.2
7220 42013 1.0
51275 12299 0.5
4814 42314 1.0
4514 2166 0.25
29192 10909 0.3333333333333333
11060 40291 0.25
49049 8379 0.5
56457 26401 0.5
21450 11316 0.3333333333333333
9891 16277 0.3333333333333333
35812 21375 0.5
5168 21350 0.25
41995 52989 0.25
20499 52325 0.25
32778 51440 0.5
49450 46659 0.25
54091 24987 0.16666666666666666
44487 33286 0.5
46668 54676 0.2
57369 18488 0.3333333333333333
37813 36417 0.25
9658 21896 0.3333333333333333
19754 16461 0.3333333333333333
20013 21966 0.3333333333333333
55891 3604 0.5
31850 50967 0.5
50998 1688 0.5
930 9102 0.5
26779 27716 0.3333333333333333
11963 2780 0.16666666666666666
19078 52213 0.3333333333333333
43638 51489 0.25
24304 53339 0.5
37045 21544 0.5
59411 2907 1.0
5983 55991 0.5
4869 33732 0.3333333333333333
17813 5094 0.2
52206 11708 0.3333333333333333
17631 36661 0.25
16490 1748 0.14285714285714285
9536 2677 0.3333333333333333
41169 5749 0.25
24791 56801 0.3333333333333333
34520 15811 0.3333333333333333
13366 52530 1.0
5734 22587 0.5
3896 19854 0.5
4520 45217 0.5
27454 32185 0.3333333333333333
42421 41523 0.16666666666666666
35559 26878 0.5
45351 55527 0.3333333333333333
26790 49417 0.3333333333333333
49656 48778 0.2
43654 48655 0.2
57330 16885 1.0
45845 51412 0.25
27056 39961 0.5
59860 45395 1.0
3952 28107 0.16666666666666666
18158 31482 0.5
7172 15270 0.3333333333333333
14620 20760 1.0
24657 11268 0.5
18024 45978 0.25
23976 12893 1.0
11574 20263 0.5
37756 20000 1.0
9417 49573 0.3333333333333333
47032 49529 0.14285714285714285
9827 19937 1.0
9178 55598 0.5
35812 25594 0.3333333333333333
19711 37729 0.5
23127 20142 0.5
10802 39890 0.2
35377 10266 0.25
15913 34779 0.25
12486 21629 1.0
8537 48393 0.25
57682 14253 1.0
37845 2816 0.5
49765 26132 0.3333333333333333
4943 59026 0.25
55626 28634 0.3333333333333333
43550 41351 0.3333333333333333
15611 20022 0.16666666666666666
21284 9362 0.5
16032 5589 0.3333333333333333
42022 33839 0.2
30349 45550 0.16666666666666666
38625 41074 0.25
18426 17511 1.0
29194 1353 0.3333333333333333
58376 32632 0.5
17195 17431 0.5
259 7981 0.3333333333333333
30384 46856 1.0
44210 51152 0.3333333333333333
16288 54289 0.125
6227 6454 0.25
222 985 0.14285714285714285
9361 18529 0.3333333333333333
20867 47019 0.25
11912 39710 0.5
42966 25566 0.16666666666666666
51500 17720 0.25
47149 42333 0.3333333333333333
30791 48107 0.5
53848 12176 1.0
39862 41658 0.5
36103 51367 0.5
36043 11780 0.5
42890 34375 0.3333333333333333
21553 59405 0.2
3695 36349 1.0
36651 24473 0.3333333333333333
52052 47711 0.25
33159 8468 1.0
55280 23396 0.3333333333333333
52619 29624 0.25
48289 30105 0.25
47055 13067 0.3333333333333333
12298 42148 0.5
58713 14015 0.5
48432 40207 0.25
58358 946 0.25
19024 24115 0.3333333333333333
35491 42929 0.25
55834 10858 0.5
17269 3711 0.5
8593 14396 0.2
9171 55069 0.3333333333333333
32449 32348 0.3333333333333333
4250 21642 0.5
4521 15940 1.0
39941 43647 0.5
28808 11352 0.2
41103 39800 0.3333333333333333
5359 39410 0.5
27857 51795 0.3333333333333333
1226 48115 0.5
17965 15905 0.5
57286 29235 0.5
37600 22339 0.25
17116 35506 0.3333333333333333
12288 54727 0.3333333333333333
9031 4965 0.5
40857 45273 0.5
7825 4843 0.25
40047 39408 0.2
19968 26637 1.0
19904 44232 0.3333333333333333
50766 59156 0.25
57008 17835 0.5
52766 31438 0.5
13227 30848 0.5
594 1229 0.3333333333333333
47034 34319 0.2
34239 419 0.25
47959 52314 1.0
17760 1213 0.2
32266 35368 0.25
4530 58331 0.2
30665 8674 1.0
46115 52414 0.5
32912 19453 1.0
53340 25341 0.5
45303 30393 0.3333333333333333
28622 22139 0.2
26044 11796 0.25
8312 22946 1.0
24738 25739 1.0
50550 32250 0.3333333333333333
6618 36122 1.0
57775 10597 0.25
15269 29732 1.0
35998 17701 0.5
22328 20916 0.5
7148 5689 0.3333333333333333
6096 53072 1.0
26128 1503 0.5
31772 45041 0.3333333333333333
37880 1574 0.5
12782 902 0.5
41516 51306 0.16666666666666666
49951 28990 0.3333333333333333
58521 31804 1.0
686 45696 0.5
17903 14377 0.3333333333333333
7462 42395 0.5
25863 12339 0.3333333333333333
7297 14740 0.3333333333333333
48680 3842 0.3333333333333333
49521 43004 0.5
1344 40999 0.25
39039 10456 0.3333333333333333
35986 17234 0.25
34003 59076 0.5
28777 2073 0.5
42472 41550 0.14285714285714285
10429 39573 0.5
36139 11281 0.3333333333333333
16486 42611 0.2
2109 9767 0.2
33458 40114 0.3333333333333333
37508 8858 0.3333333333333333
47073 48788 0.2
20061 4523 1.0
59925 22989 0.2
5772 3783 0.3333333333333333
13280 44015 0.3333333333333333
42824 56764 0.25
18857 7485 0.3333333333333333
38687 48035 0.3333333333333333
312 6435 0.5
37132 27215 0.3333333333333333
4928 28478 0.5
56308 8998 0.25
17880 45820 0.5
23594 4788 0.5
35220 1532 0.5
40416 32882 0.3333333333333333
7604 48725 1.0
30456 26414 0.5
6805 37208 0.2
19210 16384 1.0
38306 33044 0.2
18167 5380 1.0
19288 36876 1.0
6656 52218 0.5
1161 25307 0.5
13750 57222 0.3333333333333333
5406 31040 0.3333333333333333
30879 329 0.3333333333333333
17075 5376 0.3333333333333333
27811 22052 0.5
6163 45030 0.3333333333333333
37248 15893 0.3333333333333333
31878 29127 1.0
6553 0 0.2
45143 33871 0.3333333333333333
23373 29578 0.5
45466 57818 0.25
36248 4907 0.2
26488 56216 0.5
44336 37726 0.5
31861 13487 0.3333333333333333
57448 654 0.5
6531 25488 0.2
45040 31380 0.16666666666666666
14552 15710 0.3333333333333333
37314 41464 0.2
34375 36524 0.3333333333333333
872 48117 0.2
7971 12923 0.2
54559 14905 0.5
11946 31084 0.3333333333333333
50816 16495 0.5
33885 34772 0.3333333333333333
54495 36153 1.0
3971 36070 1.0
42811 46416 0.14285714285714285
13960 36200 0.2
30125 14099 0.5
20696 24165 0.25
7082 3439 0.25
43509 50497 0.3333333333333333
4938 906 0.25
5628 25671 0.25
39653 12817 0.2
26972 40393 0.5
10754 14064 1.0
20321 45380 0.5
57399 9018 0.14285714285714285
41688 55301 1.0
22216 44070 0.5
24981 36307 0.3333333333333333
52463 11632 0.5
14765 54266 0.3333333333333333
4671 36774 0.3333333333333333
25981 33002 0.25
57342 26189 0.3333333333333333
10063 45954 0.125
58114 33952 0.5
20869 50913 0.3333333333333333
42177 10211 0.3333333333333333
41488 58267 0.16666666666666666
29883 23286 1.0
18990 56936 0.2
25805 15338 1.0
19299 53119 0.25
32010 7667 1.0
26639 7499 0.5
9476 7143 1.0
19331 38394 0.25
50075 3195 0.2
31351 10352 1.0
14651 15306 0.25
30668 42595 1.0
16022 16422 0.3333333333333333
24284 27293 0.5
17001 55410 0.25
39539 25005 0.5
3712 33548 0.5
24001 15051 0.2
52779 5008 0.5
14657 56100 0.16666666666666666
46041 10430 0.5
16854 54488 0.3333333333333333
23709 35560 0.5
19759 40514 0.25
18789 15959 0.5
29595 6620 0.2
44146 59718 1.0
38025 18591 0.3333333333333333
44362 7853 0.5
24530 48658 0.5
12291 53381 0.2
14899 46735 0.3333333333333333
26103 13368 0.3333333333333333
37886 45642 0.3333333333333333
36680 47657 0.5
36539 39197 0.5
25687 50828 0.3333333333333333
37655 54122 0.3333333333333333
50413 9050 0.2
14388 16786 0.25
38663 46623 0.16666666666666666
54501 18235 0.2
35808 6121 0.25
29871 8606 0.25
27116 50561 0.3333333333333333
2707 32289 0.3333333333333333
25144 22888 1.0
21898 4365 0.5
35017 23529 0.3333333333333333
27439 18710 0.2
46762 24191 0.5
28266 16371 0.25
22610 33079 1.0
23467 20309 0.3333333333333333
38161 17329 0.25
45920 8358 1.0
9303 11679 1.0
56932 51992 0.2
58294 5029 0.5
30602 31733 0.25
45283 37232 0.5
13817 4204 0.3333333333333333
5638 20751 0.3333333333333333
22921 34681 0.5
49061 54969 0.25
583 39921 0.3333333333333333
56507 35812 0.5
48748 22692 0.16666666666666666
11873 42200 1.0
37457 1239 0.3333333333333333
21186 33423 0.3333333333333333
37705 13955 0.5
5099 12913 0.3333333333333333
54046 46130 0.5
35988 11386 0.3333333333333333
39517 29261 0.16666666666666666
59588 39097 0.5
34578 8666 0.3333333333333333
51801 43303 0.14285714285714285
755 32938 0.3333333333333333
43056 53688 0.25
11110 59339 0.3333333333333333
43218 36100 1.0
27215 17690 0.25
17303 9792 0.25
43506 45598 0.25
22372 26493 0.5
47120 3815 0.14285714285714285
38126 41115 0.5
23963 26442 0.5
6299 16816 0.3333333333333333
45338 25971 1.0
48308 41221 0.25
14047 24923 0.25
46275 44692 1.0
51867 50970 0.5
20117 12817 0.2
22052 19286 0.2
35062 42957 1.0
233 39028 0.5
47259 12970 0.25
1098 27176 0.3333333333333333
5645 3073 0.5
13920 1607 0.25
36486 35503 0.5
54753 33067 0.5
20494 3039 0.3333333333333333
35769 16180 0.3333333333333333
17956 17170 1.0
330 20759 0.3333333333333333
36062 841 0.5
58075 10538 0.2
19591 43822 0.14285714285714285
18638 26616 0.5
13905 49380 1.0
31314 9896 1.0
843 20074 0.3333333333333333
53805 41272 0.5
48378 35950 0.25
34628 40982 0.25
55174 16393 0.2
2526 30027 0.2
12030 51753 0.5
19318 16979 0.16666666666666666
21880 11403 0.25
35176 45689 0.3333333333333333
27034 16205 0.3333333333333333
13471 20554 0.25
23212 750 1.0
12870 50757 1.0
22355 403 0.25
36935 3137 0.5
17378 29703 0.3333333333333333
15894 43287 0.25
56506 47860 0.5
6080 28235 0.5
43841 47506 0.2
17947 39780 0.16666666666666666
1654 51083 0.2
24357 36798 0.3333333333333333
1770 36447 0.25
360 56359 0.25
57088 263 0.5
31972 41299 0.3333333333333333
42400 32134 0.3333333333333333
43673 23775 0.25
52401 35651 0.3333333333333333
16678 52382 0.25
44967 36012 1.0
34986 14405 0.5
6650 48513 0.14285714285714285
8851 9464 0.14285714285714285
9892 40537 0.2
20410 22632 0.3333333333333333
53860 28061 0.25
45230 50472 1.0
30307 33334 1.0
50529 23374 0.5
53292 20218 0.25
51797 47770 0.5
16127 44691 0.5
10418 36776 0.25
14997 15795 0.2
22925 15301 0.3333333333333333
30288 6098 0.5
17623 22089 0.3333333333333333
18382 25897 0.5
15191 29815 0.3333333333333333
30146 30361 0.5
32759 8323 1.0
40372 35816 0.3333333333333333
8890 4270 1.0
50315 26504 0.3333333333333333
50293 48789 0.3333333333333333
39640 42147 0.5
45240 37284 0.3333333333333333
52095 28639 0.3333333333333333
4622 46713 0.3333333333333333
17240 34779 0.25
48127 33348 0.3333333333333333
26195 51336 0.5
1817 8873 0.5
33844 46140 1.0
10140 29 0.16666666666666666
56660 38334 0.5
52690 22662 0.5
13956 52286 0.5
29835 49882 1.0
37195 27546 0.5
55518 12558 0.25
16001 17630 0.5
26798 52300 0.5
40127 2378 1.0
3297 499 0.5
18892 18816 0.5
24924 10149 0.5
53882 43990 0.5
40446 29335 0.25
32948 9668 0.5
25910 57666 0.25
48343 24965 0.5
12327 23888 0.25
44830 58253 0.25
49544 52305 0.3333333333333333
58657 52061 0.5
58324 22579 0.3333333333333333
5534 166 0.3333333333333333
29740 25450 1.0
57340 47730 0.3333333333333333
55877 12607 0.25
13871 12702 0.3333333333333333
29819 44559 0.2
4807 1518 0.5
35140 10911 0.5
2919 28764 0.3333333333333333
41637 34708 0.5
43400 10548 1.0
42045 54533 0.3333333333333333
10338 55520 0.25
31875 18110 0.3333333333333333
50872 47719 0.3333333333333333
29079 3927 0.3333333333333333
53833 59312 0.3333333333333333
4284 27155 1.0
5441 13981 0.25
14021 26067 1.0
27095 54817 0.3333333333333333
54476 48621 0.3333333333333333
35492 22281 0.25
41147 46421 0.5
2993 21561 0.3333333333333333
28085 57719 0.3333333333333333
5087 37500 0.2
32073 436 0.5
55716 14789 0.5
19936 13905 0.5
8483 30850 0.5
52420 43107 0.25
3584 49660 0.25
22738 23591 1.0
33875 47410 0.3333333333333333
36658 40055 1.0
47378 30452 0.5
52786 3916 0.2
17384 27917 0.2
27538 4379 1.0
28928 53922 0.5
55794 59400 0.3333333333333333
14116 31713 0.25
4283 52630 0.25
6442 40789 0.5
16280 31125 0.5
26570 41392 0.25
44988 26359 0.25
45612 13528 1.0
5947 26259 0.5
8533 57874 0.2
33362 17799 0.5
52239 12658 0.5
54236 59334 0.3333333333333333
31455 4927 0.5
34672 15957 0.25
54877 4561 0.3333333333333333
42422 25548 0.3333333333333333
12462 32391 1.0
50194 36749 0.3333333333333333
40182 57565 0.2
51168 48833 1.0
58334 39479 0.2
20272 17619 0.3333333333333333
42471 12922 0.14285714285714285
4863 7685 0.3333333333333333
54159 19403 1.0
1741 47522 0.25
40076 9942 0.14285714285714285
53531 14261 0.5
10630 16231 0.3333333333333333
32224 40496 0.5
1138 43211 0.25
47018 31180 0.3333333333333333
42505 52679 0.3333333333333333
31773 9319 0.25
2815 10108 0.5
23255 51908 0.25
56074 47114 0.2
24442 48754 1.0
37316 28816 0.5
51902 52900 0.25
34803 42730 1.0
15486 51127 0.2
2270 56851 0.3333333333333333
5954 56765 1.0
13128 34460 0.25
3814 28657 0.2
42720 8068 0.3333333333333333
20997 14310 0.3333333333333333
57878 29356 0.25
1868 4231 0.16666666666666666
49027 22441 0.3333333333333333
8205 3575 1.0
5629 24083 0.25
33720 32864 0.2
30433 29083 0.25
5163 39856 0.3333333333333333
5682 16623 0.25
35204 41202 0.1111111111111111
3109 39890 0.2
47226 51424 0.25
9058 44322 0.5
16081 5615 0.25
53899 44946 0.5
8121 16170 0.5
38635 43500 0.5
43267 27294 0.3333333333333333
14846 55954 0.3333333333333333
43820 9955 0.25
59236 34877 0.25
44551 28157 0.5
40297 8568 0.3333333333333333
56128 45251 0.25
37365 49823 0.3333333333333333
56410 11995 0.25
23904 42802 0.3333333333333333
47308 48041 0.5
25885 38765 0.5
699 15104 0.25
37109 33919 1.0
3237 1852 1.0
46655 20045 0.5
47048 39435 0.5
42239 59350 0.3333333333333333
35139 5871 0.3333333333333333
17181 6651 1.0
29001 29245 0.3333333333333333
23269 46701 0.2
16718 18556 0.3333333333333333
18855 20780 0.2
17600 14766 0.3333333333333333
22830 4189 1.0
25666 815 0.3333333333333333
50447 47494 0.3333333333333333
31167 52847 0.2
59640 6000 0.25
26117 2806 0.2
58667 33445 0.3333333333333333
50446 55323 1.0
47293 4218 0.2
11219 20575 0.5
58249 42357 0.5
4925 17967 0.3333333333333333
22729 45136 0.5
9592 22816 0.25
20820 55899 1.0
46935 35136 0.3333333333333333
19333 20735 0.3333333333333333
59398 54107 0.5
33662 36401 0.3333333333333333
41687 20167 0.3333333333333333
14064 8223 0.2
8508 12847 0.25
50209 4049 1.0
10193 41048 0.2
31091 5063 0.3333333333333333
53636 6964 0.2
14373 38691 0.5
37194 8221 0.5
17023 4397 1.0
39755 31066 0.25
36842 47506 0.2
39196 39654 0.3333333333333333
33953 59484 0.2
5376 12493 0.3333333333333333
821 36300 0.5
43630 45537 0.25
25983 3745 0.14285714285714285
11380 4417 0.3333333333333333
26266 49081 0.5
28013 55318 0.3333333333333333
14166 15184 0.3333333333333333
42133 13032 0.3333333333333333
12921 47862 0.3333333333333333
32335 42021 0.5
40495 59940 0.5
52543 12455 0.25
49101 48632 0.25
52180 34793 0.14285714285714285
5878 15947 0.25
36197 41515 0.25
54552 47076 0.5
24788 50790 1.0
6611 51433 0.25
4032 43811 1.0
50114 3341 0.25
7157 24791 0.3333333333333333
22546 40582 0.3333333333333333
19601 29493 0.25
14690 58858 0.3333333333333333
28371 45334 0.5
3766 44026 0.3333333333333333
10685 21259 0.3333333333333333
37563 42946 0.3333333333333333
57960 41947 0.3333333333333333
47956 42983 1.0
52872 12100 1.0
21263 5575 0.3333333333333333
36381 16009 0.2
38358 9010 0.3333333333333333
26738 43009 0.3333333333333333
45344 8369 0.5
4042 44632 0.16666666666666666
32273 10158 0.16666666666666666
48022 33299 0.5
23086 51427 0.3333333333333333
55106 16156 0.3333333333333333
48623 52887 1.0
32114 6004 0.3333333333333333
21632 306 0.5
19240 26736 0.3333333333333333
39005 13902 1.0
41766 33845 0.5
16107 20662 0.5
7828 39092 0.3333333333333333
48955 51205 1.0
34287 13795 0.3333333333333333
4639 34009 0.14285714285714285
28259 45202 0.5
26402 57588 0.5
5230 27362 0.2
22654 53880 0.25
1582 37437 1.0
5481 11776 0.2
41835 6559 0.25
10679 14720 0.2
38463 41990 0.5
38226 36243 0.2
22917 46347 0.3333333333333333
19501 6632 0.5
22979 50408 0.3333333333333333
13965 25799 0.5
48180 56586 0.3333333333333333
29067 26429 0.25
36938 15487 0.25
45221 31942 1.0
33060 20943 0.25
7536 5369 0.25
39393 28884 0.5
43167 47730 0.3333333333333333
49099 22044 0.5
44767 5547 0.25
22194 56598 0.5
54165 31022 0.25
41510 27589 1.0
41345 5639 1.0
25451 39803 0.25
25556 39922 0.2
35463 56507 0.3333333333333333
41379 14179 0.5
58969 4464 0.3333333333333333
57843 38339 0.3333333333333333
2772 42471 1.0
15730 47420 1.0
6673 26361 0.2
8912 20191 0.2
27633 9696 0.25
59356 14299 0.3333333333333333
3389 39734 0.3333333333333333
1124 27595 0.5
30527 9159 0.5
6459 36514 0.25
36763 407 1.0
20878 8693 0.5
44828 46681 0.2
9242 18786 0.3333333333333333
6377 30623 0.5
52186 48201 0.3333333333333333
4168 16141 0.5
7674 41280 0.5
35126 50268 0.5
49204 9451 0.3333333333333333
6283 59945 1.0
32799 4708 0.5
50867 42017 0.5
51663 15152 1.0
43160 24052 0.5
4265 40359 0.3333333333333333
20969 27444 0.3333333333333333
24555 37265 0.3333333333333333
31873 12715 0.5
54577 22095 0.25
22933 49383 0.3333333333333333
43155 41193 0.5
18403 27320 0.25
29270 18913 0.5
31247 31765 0.2
15631 3903 1.0
4502 7322 0.5
52961 27656 0.16666666666666666
43074 25438 0.25
3507 49274 0.5
34302 7479 0.5
7576 59572 0.3333333333333333
12685 42649 0.3333333333333333
33737 40024 1.0
55558 29600 0.5
8563 28389 1.0
54412 32883 0.2
9540 17810 1.0
56337 36331 0.3333333333333333
6715 24374 0.25
42876 27191 0.5
53627 38755 0.25
11151 40707 0.25
51014 49595 0.3333333333333333
25790 9584 0.25
39835 12915 1.0
3560 58735 0.3333333333333333
4632 39176 1.0
28283 11999 0.3333333333333333
35851 21943 0.3333333333333333
56223 45280 1.0
41518 31272 0.3333333333333333
47125 57948 0.25
55196 24385 0.2
41561 31790 0.25
18369 46252 1.0
2848 11542 0.3333333333333333
58642 20035 0.5
54697 53156 0.5
56016 19010 0.5
59024 48381 1.0
50980 44128 0.5
32264 29099 0.5
24760 28040 0.5
29793 52917 1.0
57702 34444 0.14285714285714285
41023 36746 1.0
26211 8363 0.5
52518 53083 0.2
15583 28144 0.125
27553 56245 0.3333333333333333
12515 42917 0.3333333333333333
46369 32824 0.5
7383 7926 0.25
40939 36804 0.5
54297 58859 0.25
42582 14746 0.25
47780 8219 0.3333333333333333
46551 35594 0.25
23376 13377 0.3333333333333333
21570 53782 0.5
55688 32721 0.5
49224 48929 0.5
28282 22074 0.25
58313 13642 0.5
3544 59485 0.5
32313 31320 0.5
50450 43185 0.25
43027 624 0.5
21164 10254 0.25
11713 54859 1.0
28839 1542 0.3333333333333333
21720 6083 0.25
42367 26292 0.25
12685 37790 1.0
35848 21301 0.5
16175 53520 0.2
38315 14760 0.2
1562 5740 0.3333333333333333
11688 35490 0.5
44034 3444 1.0
3080 11243 0.3333333333333333
27468 829 0.2
54574 571 0.5
26991 5516 1.0
43566 34315 0.5
12487 44696 0.3333333333333333
22018 55291 0.2
23890 55683 0.25
52579 24430 0.5
11364 47454 0.5
18095 45530 0.25
22054 45724 0.14285714285714285
34808 24461 0.3333333333333333
47486 8844 0.25
48559 20265 0.25
47728 26313 1.0
38799 52993 1.0
29985 6360 0.5
13536 34552 0.3333333333333333
7189 42838 1.0
24239 38412 0.5
54363 6853 0.5
59299 445 0.25
33090 41222 0.5
58937 33797 0.5
19831 42462 0.3333333333333333
37512 35889 0.5
36627 16920 0.25
40414 50923 0.2
4838 1019 0.5
43377 17739 0.5
55382 40864 0.3333333333333333
15004 29969 0.3333333333333333
30341 43131 0.5
28622 40480 0.25
41316 58156 0.5
8255 52704 0.5
39000 18929 0.16666666666666666
42859 55045 0.3333333333333333
35481 17322 0.3333333333333333
55256 24069 0.2
54395 59254 0.5
48261 24213 0.5
36255 58797 0.25
55464 15957 0.25
26276 19063 0.3333333333333333
59886 42802 0.3333333333333333
2927 23105 0.2
34417 25362 1.0
51520 2314 0.5
1519 25490 0.25
52325 28589 0.5
16064 46050 0.25
5995 22838 0.3333333333333333
49668 14990 0.5
41038 55407 0.5
22614 55299 0.2
50293 11846 0.2
21338 7973 0.5
59187 50044 0.5
44233 23458 0.5
39953 20180 0.14285714285714285
16602 48201 0.3333333333333333
32400 54003 0.16666666666666666
38453 36464 0.3333333333333333
28273 29845 0.3333333333333333
46421 3713 0.2
12320 10492 0.3333333333333333
24504 6026 0.5
3335 51170 0.3333333333333333
59229 50881 0.16666666666666666
58307 15025 0.3333333333333333
13214 33424 1.0
1845 28987 1.0
37957 19084 0.2
15918 34185 0.5
7281 39561 0.3333333333333333
28641 33436 0.5
22684 24102 1.0
5760 11265 0.25
11384 53271 0.3333333333333333
90 24998 0.3333333333333333
46884 214 0.2
9145 12781 0.2
56260 34678 0.25
35607 55721 0.3333333333333333
59170 44855 0.5
52144 9044 1.0
624 31267 0.5
5059 37755 0.2
35128 7149 0.25
15814 21835 0.5
20251 5926 0.5
32310 53074 0.16666666666666666
5719 861 0.5
4836 33680 0.25
55093 4309 0.2
53412 29352 1.0
47326 7269 0.5
38577 47369 0.25
37070 24124 0.3333333333333333
45051 14353 0.3333333333333333
59668 7981 0.3333333333333333
41865 6740 0.25
2041 54848 0.5
17697 58664 0.1
48227 54830 0.3333333333333333
496 9335 1.0
36013 4290 0.3333333333333333
59347 16931 0.5
10960 42950 0.5
33014 11801 0.3333333333333333
46651 12634 0.25
52932 50165 0.5
43599 59311 0.25
13781 44993 0.5
30077 5115 0.16666666666666666
30022 8600 0.2
10599 24655 0.25
23701 6097 0.2
22966 13513 0.25
10616 15549 0.25
57729 34199 1.0
16070 6116 0.5
4857 56399 1.0
20903 28420 0.3333333333333333
37751 15333 0.25
57472 7558 0.3333333333333333
18007 47345 0.25
41833 37793 0.25
2361 9800 1.0
3756 15733 0.5
3596 27772 0.3333333333333333
15818 6415 1.0
31534 33814 1.0
34291 48494 0.25
2504 47693 0.2
187 49304 0.25
50672 25039 0.3333333333333333
12659 9408 0.3333333333333333
57290 11073 0.3333333333333333
1370 59537 0.25
59075 12666 0.2
9472 54775 1.0
43212 49308 0.5
30469 30260 0.3333333333333333
38459 4177 0.2
52460 23349 0.5
30236 7729 0.25
18575 39711 0.5
19433 34515 0.5
32295 56089 0.5
2408 45576 0.5
59867 45242 1.0
47581 38386 0.25
6184 17097 1.0
53956 51959 0.5
22756 17592 0.5
58760 48664 1.0
14021 30199 0.5
42717 23494 0.25
52106 20583 1.0
1458 5459 0.3333333333333333
51101 27408 0.2
12117 31918 0.5
2730 28323 0.3333333333333333
6433 14128 0.5
18069 45926 0.3333333333333333
4477 13803 0.5
59791 35916 0.2
41613 51552 0.3333333333333333
57155 27441 0.2
54384 36575 0.3333333333333333
25771 4938 0.16666666666666666
28629 22071 0.3333333333333333
44688 58642 1.0
15986 20491 0.5
33258 52575 0.5
46909 3443 0.25
56 21541 0.5
26581 31702 0.25
48736 44621 0.5
31627 45594 0.3333333333333333
40858 39146 1.0
17102 12745 0.3333333333333333
13915 10555 0.16666666666666666
20348 56195 0.2
33532 29618 0.25
9355 7975 0.25
15746 25115 0.25
23550 48953 0.14285714285714285
41055 44864 0.2
29914 20875 0.5
51715 18135 0.3333333333333333
20195 8503 0.3333333333333333
29160 3218 0.2
27146 28586 0.5
40221 37289 1.0
18491 24886 1.0
32758 10753 0.1111111111111111
38262 50849 0.2
34347 39500 0.3333333333333333
19946 55825 0.5
52670 32672 0.5
22206 39883 0.3333333333333333
24864 55774 0.5
2244 3161 0.3333333333333333
52141 51142 0.16666666666666666
4386 24413 0.5
27326 3913 0.25
11855 47495 0.3333333333333333
57155 10283 1.0
16575 39826 0.3333333333333333
54294 41191 0.5
40558 2474 0.2
15389 19730 0.16666666666666666
9853 3004 0.3333333333333333
